customer_id,total_orders,total_quantity,total_spend,avg_order_value,active_days,cluster
12536.0,3,2803,12601.830000000002,48.282873563218395,15,0
12538.0,1,191,363.95,17.33095238095238,0,0
12539.0,4,2067,5568.35,20.396886446886448,311,0
12540.0,17,6685,13400.24,28.03397489539749,342,0
12541.0,3,680,981.18,18.868846153846153,251,0
12544.0,1,136,372.7,19.61578947368421,0,0
12545.0,2,523,1000.39,20.0078,184,0
12546.0,2,633,1161.5,16.833333333333332,31,0
12547.0,2,134,207.8,25.975,82,0
12548.0,1,49,95.19999999999999,19.04,0,0
12550.0,1,569,964.83,16.92684210526316,0,0
12551.0,1,100,168.0,16.8,0,0
12552.0,2,88,437.82,21.891,0,0
12553.0,10,1965,3692.28,19.33130890052356,321,0
12556.0,2,355,599.56,5.038319327731092,100,0
12557.0,5,4384,11990.960000000001,363.36242424242425,355,0
12558.0,1,196,269.96,24.54181818181818,0,0
12559.0,2,283,561.71,26.74809523809524,8,0
12560.0,3,1110,2134.01,20.323904761904764,137,0
12561.0,1,177,238.85,14.928125,0,0
12562.0,7,1779,3781.7400000000002,22.510357142857146,190,0
12564.0,1,133,456.90000000000003,21.75714285714286,0,0
12565.0,1,80,145.92000000000002,16.213333333333335,0,0
12566.0,1,265,351.65,18.507894736842104,0,0
12567.0,10,4305,9401.28,21.079103139013455,346,0
12569.0,32,1801,4124.6900000000005,21.93984042553192,250,0
12571.0,2,523,519.61,15.28264705882353,81,0
12572.0,2,452,1020.4200000000001,17.007,43,0
12573.0,1,84,160.54000000000002,5.733571428571429,0,0
12574.0,1,61,218.45000000000002,19.85909090909091,0,0
12576.0,5,967,1315.83,14.952613636363635,268,0
12577.0,3,469,626.6,4.291780821917809,323,0
12578.0,2,1196,2794.51,24.51324561403509,308,0
12579.0,1,285,440.42,15.18689655172414,0,0
12580.0,1,238,415.7,17.320833333333333,0,0
12581.0,1,161,197.71,13.180666666666667,0,0
12582.0,2,300,511.36,23.243636363636366,49,0
12583.0,15,5060,7281.38,29.47927125506073,370,0
12584.0,9,416,2338.15,24.355729166666666,276,0
12585.0,2,1279,2040.1,23.44942528735632,117,0
12586.0,1,79,196.94000000000003,17.903636363636366,0,0
12587.0,1,51,144.0,36.0,0,0
12588.0,1,53,214.89999999999998,21.49,0,0
12589.0,2,306,646.68,18.47657142857143,115,0
12590.0,2,4283,9864.26,145.06264705882353,0,0
12591.0,1,228,452.84999999999997,17.41730769230769,0,0
12592.0,2,290,437.6,24.311111111111114,121,0
12593.0,3,206,418.1,19.90952380952381,110,0
12594.0,10,1777,3338.2200000000003,28.290000000000003,285,0
12596.0,2,474,618.27,22.898888888888887,190,0
12597.0,4,2236,3811.22,18.50106796116505,248,0
12598.0,8,1964,3023.08,22.902121212121212,275,0
12599.0,7,956,1032.58,16.654516129032256,275,0
12600.0,10,774,2599.04,40.61,342,0
12601.0,5,245,577.0600000000001,20.609285714285715,142,0
12602.0,1,162,153.12,12.76,0,0
12603.0,1,63,739.1999999999999,369.59999999999997,0,0
12604.0,2,201,254.18,15.88625,182,0
12607.0,1,1228,1579.51,15.63871287128713,0,0
12609.0,3,648,1126.85,18.78083333333333,240,0
12610.0,5,1049,2099.54,19.80698113207547,103,0
12611.0,1,846,1193.32,18.35876923076923,0,0
12612.0,1,262,704.04,37.054736842105264,0,0
12613.0,5,1644,3344.38,21.858692810457516,204,0
12614.0,1,76,315.6,15.780000000000001,0,0
12615.0,4,1376,2291.19,21.820857142857143,166,0
12616.0,2,284,713.3,22.290625,202,0
12617.0,1,210,352.98,8.609268292682927,0,0
12618.0,1,96,177.31,16.11909090909091,0,0
12619.0,9,3378,3641.24,40.45822222222222,237,0
12620.0,3,1181,1339.41,14.558804347826088,189,0
12621.0,20,7440,13689.67,29.31406852248394,364,0
12622.0,1,69,180.1,16.37272727272727,0,0
12623.0,1,191,305.1,16.950000000000003,0,0
12624.0,2,355,641.13,16.87184210526316,71,0
12625.0,2,1612,2683.82,31.207209302325584,107,0
12626.0,9,3453,6620.4800000000005,22.518639455782314,303,0
12627.0,7,2752,4478.53,19.47186956521739,129,0
12628.0,3,448,786.46,19.181951219512197,60,0
12630.0,2,548,1270.88,19.8575,34,0
12631.0,1,236,640.5,20.661290322580644,0,0
12633.0,4,1162,2163.98,21.425544554455445,229,0
12635.0,2,1172,1689.18,16.724554455445546,65,0
12637.0,8,2994,6002.9,15.714397905759162,256,0
12638.0,1,577,671.69,17.222820512820515,0,0
12639.0,1,201,486.1,22.095454545454547,0,0
12640.0,3,311,1174.58,22.16188679245283,57,0
12641.0,1,72,185.9,18.59,0,0
12642.0,3,552,1013.26,21.558723404255318,82,0
12643.0,6,1808,3344.64,139.35999999999999,204,0
12644.0,1,325,477.90999999999997,15.416451612903225,0,0
12645.0,4,1084,1775.18,24.31753424657534,282,0
12646.0,2,897,1346.97,29.932666666666666,44,0
12647.0,12,1431,3722.82,30.76710743801653,346,0
12648.0,1,160,318.05,15.145238095238096,0,0
12649.0,3,586,623.51,20.113225806451613,105,0
12650.0,1,254,314.44,15.722,0,0
12651.0,1,78,114.0,12.666666666666666,0,0
12652.0,1,505,919.98,19.16625,0,0
12653.0,2,919,2209.85,51.391860465116274,147,0
12654.0,5,264,601.98,15.841578947368422,284,0
12656.0,5,1723,4051.17,32.152142857142856,216,0
12657.0,4,1044,1643.18,34.961276595744685,67,0
12658.0,1,320,686.05,19.056944444444444,0,0
12659.0,1,105,91.68,18.336000000000002,0,0
12660.0,1,127,245.10000000000002,18.853846153846156,0,0
12662.0,11,2058,3849.78,16.73817391304348,372,0
12664.0,9,1203,4881.88,131.94270270270272,314,0
12665.0,1,37,63.0,21.0,0,0
12667.0,1,395,620.13,18.791818181818183,0,0
12668.0,4,1634,3807.15,23.64689440993789,343,0
12669.0,3,1115,2744.0299999999997,27.168613861386135,105,0
12670.0,5,1397,2996.05,32.56576086956522,222,0
12672.0,1,78,225.9,22.59,0,0
12673.0,2,351,610.52,14.536190476190475,321,0
12674.0,4,1133,1970.6,23.742168674698792,169,0
12676.0,6,670,1331.39,29.586444444444446,286,0
12678.0,12,10923,17628.46,106.83915151515151,311,0
12679.0,4,554,1113.02,23.187916666666666,225,0
12680.0,4,443,862.81,16.592499999999998,112,0
12681.0,22,7536,13787.54,21.610564263322885,353,0
12682.0,31,5555,12279.82,23.434770992366413,367,0
12683.0,15,4987,8476.57,24.641191860465117,361,0
12684.0,7,1985,2283.63,21.748857142857144,205,0
12685.0,6,1523,2863.08,18.236178343949042,65,0
12686.0,1,107,89.14,12.734285714285715,0,0
12688.0,1,3028,4873.81,28.50181286549708,0,0
12689.0,2,628,1247.6100000000001,17.327916666666667,101,0
12690.0,1,106,389.01,24.313125,0,0
12691.0,6,394,1035.8,32.36875,329,0
12693.0,4,255,855.91,21.946410256410257,192,0
12694.0,2,509,869.67,23.504594594594593,112,0
12695.0,4,220,582.1,21.55925925925926,203,0
12697.0,3,508,957.59,23.355853658536585,140,0
12700.0,4,2967,4939.99,18.432798507462685,207,0
12701.0,2,678,797.71,15.051132075471699,162,0
12702.0,1,53,219.0,18.25,0,0
12703.0,1,164,283.55,13.502380952380953,0,0
12704.0,8,1006,2340.84,26.600454545454546,162,0
12705.0,9,3997,6868.29,20.56374251497006,341,0
12707.0,1,256,603.42,18.285454545454545,0,0
12708.0,10,1307,2712.91,17.27968152866242,338,0
12709.0,15,3912,9706.52,46.891400966183575,351,0
12710.0,3,851,1149.02,14.922337662337663,104,0
12712.0,13,1062,4396.13,33.053609022556394,342,0
12713.0,1,508,848.55,22.330263157894734,0,0
12714.0,5,3069,4708.86,18.18092664092664,285,0
12715.0,1,192,343.36,17.168,0,0
12716.0,2,708,1053.49,15.267971014492753,129,0
12717.0,2,506,1030.98,18.74509090909091,94,0
12718.0,1,203,238.25,12.539473684210526,0,0
12719.0,2,374,644.95,16.53717948717949,59,0
12720.0,25,4672,5781.7300000000005,16.33257062146893,366,0
12721.0,6,1959,2656.13,16.497701863354038,323,0
12722.0,4,566,997.63,18.82320754716981,65,0
12723.0,5,434,725.07,10.508260869565218,61,0
12724.0,4,445,1031.41,19.460566037735852,327,0
12725.0,1,164,427.8,17.825,0,0
12726.0,7,3143,2609.1,21.041129032258063,329,0
12727.0,7,2098,3980.7000000000003,28.63812949640288,309,0
12728.0,4,419,836.33,18.18108695652174,261,0
12729.0,1,233,453.01,17.423461538461538,0,0
12731.0,12,8437,18895.91,68.96317518248175,341,0
12732.0,1,111,236.26000000000002,19.688333333333336,0,0
12733.0,1,137,383.95,17.452272727272728,0,0
12734.0,1,88,110.39999999999999,27.599999999999998,0,0
12735.0,2,368,779.5699999999999,18.12953488372093,21,0
12736.0,1,173,234.0,58.5,0,0
12738.0,1,148,155.35,14.122727272727273,0,0
12739.0,2,486,1013.04,26.658947368421053,20,0
12740.0,1,342,427.6,15.837037037037037,0,0
12743.0,2,315,540.13,4.123129770992366,0,0
12744.0,7,5241,21279.29,95.85265765765766,266,0
12747.0,11,1275,4196.01,40.737961165048546,366,0
12748.0,209,25287,33053.19,7.491656844968269,372,0
12749.0,5,1471,4090.88,20.55718592964824,209,0
12750.0,1,137,275.88,18.392,0,0
12752.0,1,2262,4366.78,82.3920754716981,0,0
12753.0,6,11421,21429.39,108.77862944162436,339,0
12754.0,3,6481,3010.74,47.78952380952381,72,0
12755.0,2,1491,3811.9500000000003,952.9875000000001,85,0
12756.0,1,144,112.08,28.02,0,0
12757.0,13,2395,7834.650000000001,21.52376373626374,195,0
12758.0,2,2135,2791.59,28.779278350515465,159,0
12759.0,3,902,1531.44,16.12042105263158,223,0
12762.0,2,1227,1898.52,27.51478260869565,17,0
12763.0,2,316,494.08,27.448888888888888,230,0
12764.0,1,386,1693.88,37.64177777777778,0,0
12766.0,7,3646,6989.63,22.547193548387096,362,0
12769.0,1,356,1143.6,35.7375,0,0
12770.0,1,743,1351.45,112.62083333333334,0,0
12772.0,1,556,892.47,16.226727272727274,0,0
12775.0,5,877,1386.04,21.00060606060606,294,0
12778.0,6,825,822.23,16.4446,292,0
12779.0,8,2024,3981.36,26.72053691275168,333,0
12781.0,2,671,826.74,33.0696,221,0
12782.0,5,1086,2330.92,22.630291262135923,352,0
12783.0,6,624,2225.91,26.49892857142857,73,0
12784.0,2,280,532.82,9.347719298245615,6,0
12785.0,1,131,311.95,22.282142857142855,0,0
12787.0,3,261,463.66,23.183,182,0
12789.0,1,4,91.85,22.9625,0,0
12790.0,1,166,324.92,15.472380952380954,0,0
12791.0,1,97,192.60000000000002,96.30000000000001,0,0
12792.0,1,217,400.54,16.0216,0,0
12793.0,2,295,545.48,22.728333333333335,36,0
12794.0,2,592,860.41,19.12022222222222,45,0
12795.0,1,68,430.48,30.74857142857143,0,0
12797.0,1,118,254.03,19.540769230769232,0,0
12798.0,3,5256,6977.04,872.13,160,0
12802.0,1,314,427.58,17.1032,0,0
12808.0,3,188,483.65000000000003,17.273214285714285,331,0
12809.0,1,220,489.31,19.572400000000002,0,0
12811.0,3,230,514.85,16.608064516129033,23,0
12812.0,1,164,229.64000000000001,15.309333333333335,0,0
12814.0,1,49,125.92,62.96,0,0
12815.0,2,379,1063.46,22.6268085106383,50,0
12816.0,2,128,572.2,19.731034482758623,80,0
12817.0,1,53,166.04000000000002,41.510000000000005,0,0
12818.0,1,929,1542.08,110.14857142857143,0,0
12820.0,4,722,942.34,15.97186440677966,323,0
12821.0,1,70,92.72,15.453333333333333,0,0
12822.0,2,550,948.88,20.62782608695652,16,0
12823.0,5,230,1759.5,351.9,221,0
12824.0,1,232,397.12,15.8848,0,0
12826.0,7,1058,1474.72,16.205714285714286,362,0
12827.0,3,197,430.15,17.206,38,0
12828.0,6,494,1018.71,18.19125,127,0
12829.0,2,376,293.0,26.636363636363637,23,0
12830.0,6,9848,6814.64,179.33263157894737,134,0
12831.0,1,135,215.05,23.894444444444446,0,0
12832.0,2,195,383.03000000000003,14.186296296296298,65,0
12833.0,1,156,417.38,17.390833333333333,0,0
12834.0,1,110,312.38,17.354444444444443,0,0
12836.0,4,1062,2610.36,15.002068965517243,252,0
12837.0,1,24,134.1,11.174999999999999,0,0
12838.0,2,355,671.95,5.599583333333333,340,0
12839.0,14,3807,5591.42,17.80707006369427,364,0
12840.0,4,1511,2726.77,24.13070796460177,82,0
12841.0,25,2720,3991.58,9.641497584541062,367,0
12842.0,2,547,1118.99,32.9114705882353,238,0
12843.0,8,781,1702.26,16.526796116504855,198,0
12844.0,2,125,325.96000000000004,6.268461538461539,101,0
12845.0,4,204,354.09000000000003,13.114444444444446,22,0
12847.0,1,873,843.64,10.043333333333333,0,0
12849.0,2,597,1010.29,21.047708333333333,237,0
12851.0,1,106,131.81,2.8044680851063832,0,0
12852.0,1,149,311.55,18.326470588235296,0,0
12853.0,6,800,1957.1000000000001,25.09102564102564,181,0
12854.0,3,626,1316.25,12.075688073394495,239,0
12855.0,1,30,38.1,12.700000000000001,0,0
12856.0,6,1076,2170.78,6.98,55,0
12857.0,2,343,1106.4,24.05217391304348,91,0
12863.0,1,188,521.2,104.24000000000001,0,0
12864.0,1,216,147.12,49.04,0,0
12865.0,2,925,1568.23,16.507684210526318,97,0
12866.0,1,171,559.12,21.504615384615384,0,0
12867.0,7,4284,4009.34,7.50812734082397,333,0
12868.0,6,928,1607.0600000000002,15.0192523364486,187,0
12871.0,2,200,380.64,34.60363636363636,123,0
12872.0,2,319,599.97,9.090454545454547,38,0
12873.0,1,128,374.0,93.5,0,0
12875.0,2,2019,343.2300000000001,171.61500000000004,219,0
12876.0,2,1941,2218.02,26.09435294117647,138,0
12877.0,12,1178,1535.77,9.972532467532467,354,0
12878.0,2,547,854.99,18.191276595744682,29,0
12879.0,3,370,573.22,57.322,47,0
12881.0,1,21,298.0,42.57142857142857,0,0
12882.0,2,246,1463.04,112.54153846153847,24,0
12883.0,4,196,703.47,16.749285714285715,64,0
12884.0,1,43,309.05,44.15,0,0
12885.0,3,655,1175.22,16.552394366197184,60,0
12886.0,2,770,1378.4,16.809756097560978,151,0
12888.0,2,76,354.12,70.824,41,0
12890.0,1,256,376.71999999999997,4.768607594936708,0,0
12891.0,3,950,331.0,110.33333333333333,107,0
12893.0,1,90,176.55,5.695161290322581,0,0
12895.0,2,210,372.8,16.945454545454545,44,0
12897.0,2,110,216.5,54.125,97,0
12901.0,28,23075,17654.54,152.19431034482758,261,0
12902.0,1,66,138.68,13.868,0,0
12904.0,2,294,496.06,6.986760563380281,154,0
12906.0,5,1749,2919.81,46.34619047619047,66,0
12908.0,2,1200,750.0,375.0,136,0
12909.0,5,1280,2178.67,23.941428571428574,213,0
12910.0,8,1692,3075.04,41.00053333333333,218,0
12912.0,5,670,1662.3,69.2625,37,0
12913.0,5,1419,2483.63,49.6726,363,0
12915.0,2,93,363.65,16.529545454545453,223,0
12916.0,4,1083,2944.95,28.59174757281553,181,0
12917.0,1,120,594.0,297.0,0,0
12919.0,6,673,1335.19,26.7038,161,0
12920.0,1,128,162.78,6.028888888888889,0,0
12921.0,37,9526,16587.09,23.037625,364,0
12922.0,1,370,405.38,14.477857142857143,0,0
12923.0,1,68,172.82,6.172142857142857,0,0
12924.0,4,481,933.7,31.123333333333335,239,0
12925.0,2,541,694.05,15.423333333333332,70,0
12928.0,5,1472,2062.7,24.55595238095238,323,0
12929.0,1,37,117.85,14.73125,0,0
12930.0,2,252,415.8,16.632,93,0
12931.0,15,28004,42055.96,512.8775609756098,336,0
12933.0,3,499,607.53,5.7314150943396225,259,0
12935.0,7,1853,2160.7,16.749612403100773,317,0
12936.0,4,559,1063.9,17.15967741935484,61,0
12937.0,4,1007,1504.27,12.535583333333333,252,0
12938.0,1,140,114.14,12.682222222222222,0,0
12939.0,8,4876,11581.8,246.42127659574467,270,0
12940.0,2,404,899.69,9.371770833333334,33,0
12942.0,3,198,675.6,9.651428571428571,234,0
12944.0,2,289,604.51,20.150333333333332,319,0
12945.0,1,165,462.95,20.128260869565217,0,0
12947.0,6,1165,1603.99,16.535979381443298,229,0
12948.0,7,1080,2064.95,17.801293103448273,248,0
12949.0,8,2381,4167.22,19.382418604651164,221,0
12950.0,3,1380,1843.0,80.1304347826087,21,0
12951.0,6,503,1064.07,16.89,322,0
12952.0,4,653,1387.79,17.566962025316457,72,0
12953.0,1,84,329.85,19.40294117647059,0,0
12955.0,11,3664,4757.16,26.428666666666665,266,0
12956.0,1,34,108.07,5.687894736842105,0,0
12957.0,8,2549,4017.54,16.880420168067225,329,0
12962.0,2,129,266.39,16.649375,106,0
12963.0,8,881,1856.63,19.54347368421053,357,0
12965.0,1,282,769.8100000000001,7.1278703703703705,0,0
12966.0,1,75,160.18,16.018,0,0
12967.0,2,438,1660.9,87.41578947368421,13,0
12968.0,1,73,135.95,27.189999999999998,0,0
12970.0,4,268,405.47,3.1431782945736435,315,0
12971.0,86,9289,11189.91,36.68822950819672,368,0
12974.0,1,24,144.8,18.1,0,0
12976.0,1,561,738.6,33.57272727272727,0,0
12977.0,1,12,39.239999999999995,4.359999999999999,0,0
12980.0,9,886,7374.900000000001,368.745,200,0
12981.0,2,242,372.21999999999997,18.610999999999997,103,0
12982.0,1,288,390.54,13.947857142857144,0,0
12984.0,1,26,97.5,24.375,0,0
12985.0,2,1533,1239.38,16.30763157894737,27,0
12987.0,2,219,558.7,19.95357142857143,124,0
12988.0,1,126,505.82,6.094216867469879,0,0
12989.0,15,2943,6924.11,108.18921875,361,0
12990.0,3,200,409.5,31.5,278,0
12991.0,2,405,503.76,16.25032258064516,89,0
12993.0,4,240,414.76,15.361481481481482,275,0
12994.0,3,459,974.42,15.974098360655738,264,0
12995.0,1,108,211.32,70.44,0,0
12997.0,4,664,1226.89,20.794745762711866,294,0
12999.0,3,342,455.88,16.28142857142857,49,0
13000.0,3,379,534.85,17.253225806451614,258,0
13001.0,13,5490,9785.970000000001,29.038486646884277,322,0
13002.0,1,73,120.95,17.27857142857143,0,0
13003.0,3,103,149.05,24.84166666666667,109,0
13004.0,18,4822,5655.91,13.999777227722772,346,0
13005.0,2,172,513.7,19.75769230769231,72,0
13006.0,1,55,81.57,20.3925,0,0
13008.0,1,175,229.47,16.390714285714285,0,0
13011.0,1,13,50.550000000000004,16.85,0,0
13012.0,8,820,1646.8400000000001,18.71409090909091,285,0
13013.0,13,2224,4810.9400000000005,21.967762557077627,370,0
13014.0,10,905,3466.28,31.800733944954132,270,0
13015.0,5,1609,3339.64,19.08365714285714,195,0
13016.0,3,527,789.89,16.806170212765956,49,0
13017.0,1,48,204.0,204.0,0,0
13018.0,28,5435,7277.7,15.890174672489083,279,0
13021.0,9,1352,2616.38,19.97236641221374,354,0
13023.0,2,286,689.9,17.2475,65,0
13026.0,5,1620,975.36,24.384,274,0
13027.0,6,17280,6912.0,265.84615384615387,240,0
13028.0,2,798,661.3199999999999,14.695999999999998,22,0
13029.0,3,134,1247.5,124.75,322,0
13030.0,2,348,752.44,8.178695652173914,356,0
13032.0,2,375,1010.1800000000001,14.227887323943662,34,0
13033.0,1,83,190.55,17.322727272727274,0,0
13034.0,2,369,642.77,17.372162162162162,314,0
13035.0,2,644,921.88,34.1437037037037,186,0
13037.0,3,431,881.07,18.355625,118,0
13038.0,3,360,908.46,32.445,210,0
13040.0,2,355,676.99,15.743953488372092,24,0
13043.0,1,254,516.42,39.72461538461538,0,0
13044.0,1,429,560.47,16.983939393939394,0,0
13045.0,1,221,305.28000000000003,16.96,0,0
13046.0,2,264,629.31,17.980285714285714,235,0
13047.0,10,1391,3237.54,18.822906976744186,342,0
13048.0,4,1228,1819.41,13.477111111111112,312,0
13049.0,2,268,656.6800000000001,46.90571428571429,253,0
13050.0,17,3748,5836.86,14.483523573200992,351,0
13052.0,1,222,348.15000000000003,19.34166666666667,0,0
13055.0,3,894,1214.41,15.979078947368421,135,0
13058.0,3,52,271.40000000000003,33.925000000000004,127,0
